Date,Visitor,G_Vis,Home,G_Home,OT Ind
2017-12-07,Ottawa Senators,3,Los Angeles Kings,4,1
2017-12-07,Calgary Flames,3,Montreal Canadiens,2,1
2017-12-07,New York Islanders,3,Pittsburgh Penguins,4,1
2017-12-07,Carolina Hurricanes,4,San Jose Sharks,5,1
2017-12-07,Dallas Stars,0,St. Louis Blues,3,0
2017-12-07,Colorado Avalanche,2,Tampa Bay Lightning,5,0
2017-12-07,Philadelphia Flyers,4,Vancouver Canucks,1,0
2017-12-08,Minnesota Wild,3,Anaheim Ducks,2,1
2017-12-08,Buffalo Sabres,2,Chicago Blackhawks,3,1
2017-12-08,Columbus Blue Jackets,5,New Jersey Devils,3,0
2017-12-08,Vegas Golden Knights,4,Nashville Predators,3,1
2017-12-08,New York Rangers,2,Washington Capitals,4,0
2017-12-09,New York Islanders,1,Boston Bruins,3,0
2017-12-09,Arizona Coyotes,0,Columbus Blue Jackets,1,0
2017-12-09,Vancouver Canucks,2,Calgary Flames,4,0
2017-12-09,Vegas Golden Knights,5,Dallas Stars,3,0
2017-12-09,St. Louis Blues,6,Detroit Red Wings,1,0
2017-12-09,Colorado Avalanche,7,Florida Panthers,3,0
2017-12-09,Carolina Hurricanes,2,Los Angeles Kings,3,1
2017-12-09,Edmonton Oilers,6,Montreal Canadiens,2,0
2017-12-09,New Jersey Devils,2,New York Rangers,5,0
2017-12-09,Toronto Maple Leafs,4,Pittsburgh Penguins,3,0
2017-12-09,Ottawa Senators,0,San Jose Sharks,5,0
2017-12-09,Winnipeg Jets,3,Tampa Bay Lightning,4,1
2017-12-10,Arizona Coyotes,1,Chicago Blackhawks,3,0
2017-12-10,Minnesota Wild,4,San Jose Sharks,3,1
2017-12-10,Buffalo Sabres,2,St. Louis Blues,3,1
2017-12-10,Edmonton Oilers,0,Toronto Maple Leafs,1,0
2017-12-11,Carolina Hurricanes,2,Anaheim Ducks,3,0
2017-12-11,Florida Panthers,2,Detroit Red Wings,1,1
2017-12-11,Washington Capitals,1,New York Islanders,3,0
2017-12-11,Dallas Stars,2,New York Rangers,1,1
2017-12-11,Colorado Avalanche,2,Pittsburgh Penguins,1,0
2017-12-11,Vancouver Canucks,1,Winnipeg Jets,5,0
2017-12-12,Ottawa Senators,2,Buffalo Sabres,3,0
2017-12-12,Edmonton Oilers,7,Columbus Blue Jackets,2,0
2017-12-12,Florida Panthers,2,Chicago Blackhawks,3,1
2017-12-12,Calgary Flames,1,Minnesota Wild,2,1
2017-12-12,Los Angeles Kings,1,New Jersey Devils,5,0
2017-12-12,Toronto Maple Leafs,2,Philadelphia Flyers,4,0
2017-12-12,Tampa Bay Lightning,3,St. Louis Blues,0,0
2017-12-12,Carolina Hurricanes,3,Vegas Golden Knights,2,1
2017-12-12,Colorado Avalanche,2,Washington Capitals,5,0
2017-12-13,Boston Bruins,3,Detroit Red Wings,2,1
2017-12-13,Dallas Stars,5,New York Islanders,2,0
2017-12-13,New York Rangers,2,Ottawa Senators,3,0
2017-12-13,Nashville Predators,7,Vancouver Canucks,1,0
2017-12-14,Tampa Bay Lightning,4,Arizona Coyotes,1,0
2017-12-14,Washington Capitals,5,Boston Bruins,3,0
2017-12-14,New York Islanders,4,Columbus Blue Jackets,6,0
2017-12-14,San Jose Sharks,3,Calgary Flames,2,0
2017-12-14,Florida Panthers,1,Colorado Avalanche,2,0
2017-12-14,Nashville Predators,4,Edmonton Oilers,0,0
2017-12-14,Toronto Maple Leafs,0,Minnesota Wild,2,0
2017-12-14,New Jersey Devils,1,Montreal Canadiens,2,1
2017-12-14,Buffalo Sabres,1,Philadelphia Flyers,2,0
2017-12-14,Anaheim Ducks,3,St. Louis Blues,1,0
2017-12-14,Pittsburgh Penguins,1,Vegas Golden Knights,2,0
2017-12-14,Chicago Blackhawks,5,Winnipeg Jets,1,0
2017-12-15,Carolina Hurricanes,5,Buffalo Sabres,4,1
2017-12-15,Toronto Maple Leafs,1,Detroit Red Wings,3,0
2017-12-15,Dallas Stars,2,New Jersey Devils,5,0
2017-12-15,Los Angeles Kings,2,New York Rangers,4,0
2017-12-15,San Jose Sharks,3,Vancouver Canucks,4,1
2017-12-16,Pittsburgh Penguins,4,Arizona Coyotes,2,0
2017-12-16,New York Rangers,3,Boston Bruins,2,1
2017-12-16,Columbus Blue Jackets,1,Carolina Hurricanes,2,0
2017-12-16,Nashville Predators,2,Calgary Flames,0,0
2017-12-16,Tampa Bay Lightning,6,Colorado Avalanche,5,0
2017-12-16,Edmonton Oilers,3,Minnesota Wild,2,0
2017-12-16,Los Angeles Kings,3,New York Islanders,4,1
2017-12-16,Montreal Canadiens,0,Ottawa Senators,3,0
2017-12-16,Dallas Stars,1,Philadelphia Flyers,2,1
2017-12-16,Winnipeg Jets,0,St. Louis Blues,2,0
2017-12-16,Anaheim Ducks,2,Washington Capitals,3,1
2017-12-17,Minnesota Wild,1,Chicago Blackhawks,4,0
2017-12-17,Calgary Flames,6,Vancouver Canucks,1,0
2017-12-17,Florida Panthers,2,Vegas Golden Knights,5,0
2017-12-17,St. Louis Blues,0,Winnipeg Jets,4,0
2017-12-18,Columbus Blue Jackets,2,Boston Bruins,7,0
2017-12-18,Pittsburgh Penguins,2,Colorado Avalanche,4,0
2017-12-18,San Jose Sharks,3,Edmonton Oilers,5,0
2017-12-18,Anaheim Ducks,3,New Jersey Devils,5,0
2017-12-18,Los Angeles Kings,4,Philadelphia Flyers,1,0
2017-12-19,Florida Panthers,3,Arizona Coyotes,2,0
2017-12-19,Boston Bruins,3,Buffalo Sabres,0,0
2017-12-19,Washington Capitals,4,Dallas Stars,3,1
2017-12-19,Winnipeg Jets,6,Nashville Predators,4,0
2017-12-19,Detroit Red Wings,6,New York Islanders,3,0
2017-12-19,Anaheim Ducks,1,New York Rangers,4,0
2017-12-19,Minnesota Wild,6,Ottawa Senators,4,0
2017-12-19,Carolina Hurricanes,1,Toronto Maple Leafs,8,0
2017-12-19,Montreal Canadiens,7,Vancouver Canucks,5,0
2017-12-19,Tampa Bay Lightning,3,Vegas Golden Knights,4,0
2017-12-20,Toronto Maple Leafs,2,Columbus Blue Jackets,4,0
2017-12-20,St. Louis Blues,1,Calgary Flames,2,0
2017-12-20,Detroit Red Wings,3,Philadelphia Flyers,4,0
2017-12-21,Winnipeg Jets,1,Boston Bruins,2,1
2017-12-21,Chicago Blackhawks,0,Dallas Stars,4,0
2017-12-21,St. Louis Blues,2,Edmonton Oilers,3,0
2017-12-21,Colorado Avalanche,1,Los Angeles Kings,2,1
2017-12-21,New York Rangers,3,New Jersey Devils,4,1
2017-12-21,Carolina Hurricanes,4,Nashville Predators,1,0
2017-12-21,Anaheim Ducks,5,New York Islanders,4,1
2017-12-21,Columbus Blue Jackets,2,Pittsburgh Penguins,3,1
2017-12-21,Vancouver Canucks,4,San Jose Sharks,5,1
2017-12-21,Ottawa Senators,3,Tampa Bay Lightning,4,1
2017-12-22,Washington Capitals,2,Arizona Coyotes,3,1
2017-12-22,Philadelphia Flyers,2,Buffalo Sabres,4,0
2017-12-22,Montreal Canadiens,3,Calgary Flames,2,0
2017-12-22,Minnesota Wild,2,Florida Panthers,4,0
2017-12-23,Colorado Avalanche,6,Arizona Coyotes,2,0
2017-12-23,Detroit Red Wings,1,Boston Bruins,3,0
2017-12-23,Buffalo Sabres,2,Carolina Hurricanes,4,0
2017-12-23,Philadelphia Flyers,1,Columbus Blue Jackets,2,1
2017-12-23,Nashville Predators,3,Dallas Stars,4,1
2017-12-23,Montreal Canadiens,1,Edmonton Oilers,4,0
2017-12-23,Ottawa Senators,0,Florida Panthers,1,0
2017-12-23,Chicago Blackhawks,1,New Jersey Devils,4,0
2017-12-23,Winnipeg Jets,2,New York Islanders,5,0
2017-12-23,Toronto Maple Leafs,3,New York Rangers,2,0
2017-12-23,Anaheim Ducks,4,Pittsburgh Penguins,0,0
2017-12-23,Los Angeles Kings,0,San Jose Sharks,2,0
2017-12-23,Minnesota Wild,0,Tampa Bay Lightning,3,0
2017-12-23,St. Louis Blues,3,Vancouver Canucks,1,0
2017-12-23,Washington Capitals,0,Vegas Golden Knights,3,0
2017-12-27,Vegas Golden Knights,4,Anaheim Ducks,1,0
2017-12-27,Ottawa Senators,1,Boston Bruins,5,0
2017-12-27,Montreal Canadiens,1,Carolina Hurricanes,3,0
2017-12-27,Arizona Coyotes,3,Colorado Avalanche,1,0
2017-12-27,Dallas Stars,2,Minnesota Wild,4,0
2017-12-27,Detroit Red Wings,1,New Jersey Devils,3,0
2017-12-27,Buffalo Sabres,2,New York Islanders,3,1
2017-12-27,Washington Capitals,0,New York Rangers,1,1
2017-12-27,Columbus Blue Jackets,4,Pittsburgh Penguins,5,1
2017-12-27,Nashville Predators,2,St. Louis Blues,1,0
2017-12-27,Edmonton Oilers,3,Winnipeg Jets,4,0
2017-12-28,Toronto Maple Leafs,7,Arizona Coyotes,4,0
2017-12-28,Philadelphia Flyers,2,Florida Panthers,3,0
2017-12-28,Vegas Golden Knights,3,Los Angeles Kings,2,1
2017-12-28,Calgary Flames,2,San Jose Sharks,3,1
2017-12-28,Montreal Canadiens,1,Tampa Bay Lightning,3,0
2017-12-28,Chicago Blackhawks,2,Vancouver Canucks,5,0
2017-12-28,Boston Bruins,3,Washington Capitals,4,1
2017-12-29,Calgary Flames,1,Anaheim Ducks,2,0
2017-12-29,Pittsburgh Penguins,1,Carolina Hurricanes,2,0
2017-12-29,Toronto Maple Leafs,3,Colorado Avalanche,4,1
2017-12-29,St. Louis Blues,2,Dallas Stars,4,0
2017-12-29,New York Rangers,2,Detroit Red Wings,3,1
2017-12-29,Chicago Blackhawks,4,Edmonton Oilers,3,1
2017-12-29,Nashville Predators,2,Minnesota Wild,4,0
2017-12-29,Buffalo Sabres,4,New Jersey Devils,3,1
2017-12-29,Columbus Blue Jackets,4,Ottawa Senators,5,0
2017-12-29,Philadelphia Flyers,5,Tampa Bay Lightning,3,0
2017-12-29,New York Islanders,2,Winnipeg Jets,4,0
2017-12-30,Montreal Canadiens,0,Florida Panthers,2,0
2017-12-30,Minnesota Wild,0,Nashville Predators,3,0
2017-12-30,Boston Bruins,5,Ottawa Senators,0,0
2017-12-30,Carolina Hurricanes,2,St. Louis Blues,3,0
2017-12-30,Los Angeles Kings,4,Vancouver Canucks,3,0
2017-12-30,New Jersey Devils,2,Washington Capitals,5,0
2017-12-31,Arizona Coyotes,2,Anaheim Ducks,5,0
2017-12-31,Tampa Bay Lightning,5,Columbus Blue Jackets,0,0
2017-12-31,Chicago Blackhawks,3,Calgary Flames,4,1
2017-12-31,New York Islanders,1,Colorado Avalanche,6,0
2017-12-31,San Jose Sharks,0,Dallas Stars,6,0
2017-12-31,Pittsburgh Penguins,1,Detroit Red Wings,4,0
2017-12-31,Winnipeg Jets,5,Edmonton Oilers,0,0
2017-12-31,Toronto Maple Leafs,3,Vegas Golden Knights,6,0
2018-01-01,New York Rangers,3,Buffalo Sabres,2,1
2018-01-02,Washington Capitals,5,Carolina Hurricanes,4,1
2018-01-02,Winnipeg Jets,2,Colorado Avalanche,3,1
2018-01-02,Columbus Blue Jackets,2,Dallas Stars,1,0
2018-01-02,Los Angeles Kings,5,Edmonton Oilers,0,0
2018-01-02,Florida Panthers,1,Minnesota Wild,5,0
2018-01-02,San Jose Sharks,4,Montreal Canadiens,1,0
2018-01-02,Boston Bruins,5,New York Islanders,1,0
2018-01-02,Pittsburgh Penguins,5,Philadelphia Flyers,1,0
2018-01-02,New Jersey Devils,2,St. Louis Blues,3,1
2018-01-02,Tampa Bay Lightning,2,Toronto Maple Leafs,0,0
2018-01-02,Anaheim Ducks,5,Vancouver Canucks,0,0
2018-01-02,Nashville Predators,0,Vegas Golden Knights,3,0
2018-01-03,Ottawa Senators,1,Detroit Red Wings,2,1
2018-01-03,Chicago Blackhawks,5,New York Rangers,2,0
2018-01-04,Nashville Predators,2,Arizona Coyotes,3,1
2018-01-04,Los Angeles Kings,3,Calgary Flames,4,0
2018-01-04,Columbus Blue Jackets,0,Colorado Avalanche,2,0
2018-01-04,New Jersey Devils,3,Dallas Stars,4,0
2018-01-04,Anaheim Ducks,1,Edmonton Oilers,2,1
2018-01-04,Buffalo Sabres,2,Minnesota Wild,6,0
2018-01-04,Tampa Bay Lightning,1,Montreal Canadiens,2,1
2018-01-04,New York Islanders,4,Philadelphia Flyers,6,0
2018-01-04,Carolina Hurricanes,4,Pittsburgh Penguins,0,0
2018-01-04,Vegas Golden Knights,1,St. Louis Blues,2,0
2018-01-04,San Jose Sharks,2,Toronto Maple Leafs,3,1
2018-01-05,Vegas Golden Knights,5,Chicago Blackhawks,4,0
2018-01-05,Florida Panthers,2,Detroit Red Wings,4,0
2018-01-05,Pittsburgh Penguins,4,New York Islanders,0,0
2018-01-05,San Jose Sharks,5,Ottawa Senators,6,1
2018-01-05,Buffalo Sabres,3,Winnipeg Jets,4,0
2018-01-06,New York Rangers,2,Arizona Coyotes,1,1
2018-01-06,Carolina Hurricanes,1,Boston Bruins,7,0
2018-01-06,Anaheim Ducks,2,Calgary Flames,3,0
2018-01-06,Minnesota Wild,2,Colorado Avalanche,7,0
2018-01-06,Edmonton Oilers,1,Dallas Stars,5,0
2018-01-06,Nashville Predators,4,Los Angeles Kings,3,0
2018-01-06,Tampa Bay Lightning,3,Ottawa Senators,6,0
2018-01-06,St. Louis Blues,3,Philadelphia Flyers,6,0
2018-01-06,Vancouver Canucks,2,Toronto Maple Leafs,3,1
2018-01-07,Florida Panthers,2,Columbus Blue Jackets,3,1
2018-01-07,Edmonton Oilers,1,Chicago Blackhawks,4,0
2018-01-07,Tampa Bay Lightning,5,Detroit Red Wings,2,0
2018-01-07,Vancouver Canucks,2,Montreal Canadiens,5,0
2018-01-07,New Jersey Devils,4,New York Islanders,5,1
2018-01-07,Buffalo Sabres,1,Philadelphia Flyers,4,0
2018-01-07,Boston Bruins,5,Pittsburgh Penguins,6,1
2018-01-07,New York Rangers,1,Vegas Golden Knights,2,0
2018-01-07,San Jose Sharks,1,Winnipeg Jets,4,0
2018-01-07,St. Louis Blues,3,Washington Capitals,4,1
2018-01-08,Columbus Blue Jackets,3,Toronto Maple Leafs,2,1
2018-01-09,Winnipeg Jets,7,Buffalo Sabres,4,0
2018-01-09,Calgary Flames,3,Minnesota Wild,2,1
2018-01-09,Edmonton Oilers,1,Nashville Predators,2,0
2018-01-09,Chicago Blackhawks,8,Ottawa Senators,2,0
2018-01-09,Florida Panthers,7,St. Louis Blues,4,0
2018-01-09,Carolina Hurricanes,4,Tampa Bay Lightning,5,0
2018-01-09,Vancouver Canucks,1,Washington Capitals,3,0
2018-01-10,Minnesota Wild,2,Chicago Blackhawks,1,0
2018-01-10,Ottawa Senators,4,Toronto Maple Leafs,3,0
2018-01-11,Columbus Blue Jackets,1,Buffalo Sabres,3,0
2018-01-11,Calgary Flames,5,Tampa Bay Lightning,1,0
2018-01-11,Carolina Hurricanes,3,Washington Capitals,1,0
2018-01-12,Edmonton Oilers,4,Arizona Coyotes,2,0
2018-01-12,Washington Capitals,4,Carolina Hurricanes,3,0
2018-01-12,Vancouver Canucks,5,Columbus Blue Jackets,2,0
2018-01-12,Winnipeg Jets,1,Chicago Blackhawks,2,0
2018-01-12,Calgary Flames,4,Florida Panthers,2,0
2018-01-13,Colorado Avalanche,4,Dallas Stars,1,0
2018-01-13,Anaheim Ducks,4,Los Angeles Kings,2,0
2018-01-13,Winnipeg Jets,1,Minnesota Wild,4,0
2018-01-13,Boston Bruins,4,Montreal Canadiens,3,1
2018-01-13,Philadelphia Flyers,5,New Jersey Devils,3,0
2018-01-13,New York Islanders,7,New York Rangers,2,0
2018-01-13,Detroit Red Wings,1,Pittsburgh Penguins,4,0
2018-01-13,Arizona Coyotes,5,San Jose Sharks,6,1
2018-01-13,Edmonton Oilers,3,Vegas Golden Knights,2,1
2018-01-14,Calgary Flames,4,Carolina Hurricanes,1,0
2018-01-14,Detroit Red Wings,4,Chicago Blackhawks,0,0
2018-01-14,Vancouver Canucks,3,Minnesota Wild,2,1
2018-01-14,New York Rangers,2,Pittsburgh Penguins,5,0
2018-01-15,Dallas Stars,3,Boston Bruins,2,1
2018-01-15,Anaheim Ducks,1,Colorado Avalanche,3,0
2018-01-15,San Jose Sharks,4,Los Angeles Kings,1,0
2018-01-15,New York Islanders,5,Montreal Canadiens,4,1
2018-01-16,San Jose Sharks,3,Arizona Coyotes,2,1
2018-01-16,Dallas Stars,4,Detroit Red Wings,2,0
2018-01-16,Vegas Golden Knights,0,Nashville Predators,1,0
2018-01-16,New Jersey Devils,4,New York Islanders,1,0
2018-01-16,Philadelphia Flyers,1,New York Rangers,5,0
2018-01-16,St. Louis Blues,2,Toronto Maple Leafs,1,1
2018-01-17,Pittsburgh Penguins,3,Anaheim Ducks,5,0
2018-01-17,Montreal Canadiens,1,Boston Bruins,4,0
2018-01-18,Dallas Stars,1,Columbus Blue Jackets,2,1
2018-01-18,San Jose Sharks,3,Colorado Avalanche,5,0
2018-01-18,Pittsburgh Penguins,3,Los Angeles Kings,1,0
2018-01-18,Washington Capitals,3,New Jersey Devils,4,1
2018-01-18,Arizona Coyotes,2,Nashville Predators,3,1
2018-01-18,Boston Bruins,5,New York Islanders,2,0
2018-01-18,Buffalo Sabres,3,New York Rangers,4,0
2018-01-18,St. Louis Blues,4,Ottawa Senators,1,0
2018-01-18,Toronto Maple Leafs,2,Philadelphia Flyers,3,1
2018-01-18,Vegas Golden Knights,4,Tampa Bay Lightning,1,0
2018-01-19,Los Angeles Kings,1,Anaheim Ducks,2,0
2018-01-19,Vegas Golden Knights,3,Florida Panthers,4,1
2018-01-19,Montreal Canadiens,3,Washington Capitals,2,0
2018-01-20,Dallas Stars,7,Buffalo Sabres,1,0
2018-01-20,Winnipeg Jets,2,Calgary Flames,1,1
2018-01-20,New York Islanders,7,Chicago Blackhawks,3,0
2018-01-20,New York Rangers,1,Colorado Avalanche,3,0
2018-01-20,Carolina Hurricanes,3,Detroit Red Wings,1,0
2018-01-20,Vancouver Canucks,2,Edmonton Oilers,5,0
2018-01-20,Tampa Bay Lightning,2,Minnesota Wild,5,0
2018-01-20,Boston Bruins,4,Montreal Canadiens,1,0
2018-01-20,Florida Panthers,3,Nashville Predators,4,0
2018-01-20,Toronto Maple Leafs,4,Ottawa Senators,3,0
2018-01-20,New Jersey Devils,1,Philadelphia Flyers,3,0
2018-01-20,Pittsburgh Penguins,1,San Jose Sharks,2,0
2018-01-20,Arizona Coyotes,5,St. Louis Blues,2,0
2018-01-21,San Jose Sharks,6,Anaheim Ducks,2,0
2018-01-21,Vegas Golden Knights,5,Carolina Hurricanes,1,0
2018-01-21,New York Rangers,2,Los Angeles Kings,4,0
2018-01-21,Vancouver Canucks,0,Winnipeg Jets,1,0
2018-01-21,Philadelphia Flyers,2,Washington Capitals,1,1
2018-01-22,New York Islanders,2,Arizona Coyotes,3,1
2018-01-22,Buffalo Sabres,2,Calgary Flames,1,1
2018-01-22,Tampa Bay Lightning,2,Chicago Blackhawks,0,0
2018-01-22,Ottawa Senators,1,Minnesota Wild,3,0
2018-01-22,Detroit Red Wings,3,New Jersey Devils,0,0
2018-01-22,Colorado Avalanche,4,Toronto Maple Leafs,2,0
2018-01-23,New York Rangers,3,Anaheim Ducks,6,0
2018-01-23,New Jersey Devils,2,Boston Bruins,3,0
2018-01-23,Florida Panthers,1,Dallas Stars,6,0
2018-01-23,Philadelphia Flyers,3,Detroit Red Wings,2,1
2018-01-23,Buffalo Sabres,5,Edmonton Oilers,0,0
2018-01-23,Colorado Avalanche,2,Montreal Canadiens,4,0
2018-01-23,Tampa Bay Lightning,4,Nashville Predators,3,1
2018-01-23,Carolina Hurricanes,1,Pittsburgh Penguins,3,0
2018-01-23,Winnipeg Jets,5,San Jose Sharks,4,1
2018-01-23,Ottawa Senators,0,St. Louis Blues,3,0
2018-01-23,Los Angeles Kings,2,Vancouver Canucks,6,0
2018-01-23,Columbus Blue Jackets,3,Vegas Golden Knights,6,0
2018-01-24,Los Angeles Kings,2,Calgary Flames,1,1
2018-01-24,Toronto Maple Leafs,3,Chicago Blackhawks,2,1
2018-01-25,Winnipeg Jets,3,Anaheim Ducks,4,1
2018-01-25,Columbus Blue Jackets,2,Arizona Coyotes,1,0
2018-01-25,Toronto Maple Leafs,4,Dallas Stars,1,0
2018-01-25,Chicago Blackhawks,5,Detroit Red Wings,1,0
2018-01-25,Calgary Flames,3,Edmonton Oilers,4,1
2018-01-25,Washington Capitals,4,Florida Panthers,2,0
2018-01-25,Carolina Hurricanes,6,Montreal Canadiens,5,0
2018-01-25,Nashville Predators,3,New Jersey Devils,0,0
2018-01-25,Boston Bruins,3,Ottawa Senators,2,0
2018-01-25,Tampa Bay Lightning,5,Philadelphia Flyers,1,0
2018-01-25,Minnesota Wild,3,Pittsburgh Penguins,6,0
2018-01-25,New York Rangers,6,San Jose Sharks,5,0
2018-01-25,Colorado Avalanche,1,St. Louis Blues,3,0
2018-01-25,Buffalo Sabres,4,Vancouver Canucks,0,0
2018-01-25,New York Islanders,2,Vegas Golden Knights,1,0
2018-01-30,Anaheim Ducks,3,Boston Bruins,1,0
2018-01-30,New Jersey Devils,3,Buffalo Sabres,1,0
2018-01-30,Ottawa Senators,1,Carolina Hurricanes,2,0
2018-01-30,Minnesota Wild,3,Columbus Blue Jackets,2,1
2018-01-30,Vegas Golden Knights,4,Calgary Flames,2,0
2018-01-30,Los Angeles Kings,3,Dallas Stars,0,0
2018-01-30,Chicago Blackhawks,2,Nashville Predators,1,0
2018-01-30,Florida Panthers,4,New York Islanders,1,0
2018-01-30,San Jose Sharks,2,Pittsburgh Penguins,5,0
2018-01-30,Montreal Canadiens,1,St. Louis Blues,3,0
2018-01-30,Colorado Avalanche,3,Vancouver Canucks,4,1
2018-01-30,Tampa Bay Lightning,1,Winnipeg Jets,3,0
2018-01-31,San Jose Sharks,1,Detroit Red Wings,2,1
2018-01-31,New York Islanders,0,Toronto Maple Leafs,5,0
2018-01-31,Philadelphia Flyers,3,Washington Capitals,5,0
2018-02-01,Dallas Stars,4,Arizona Coyotes,1,0
2018-02-01,St. Louis Blues,1,Boston Bruins,3,0
2018-02-01,Florida Panthers,4,Buffalo Sabres,2,0
2018-02-01,Montreal Canadiens,0,Carolina Hurricanes,2,0
2018-02-01,Tampa Bay Lightning,7,Calgary Flames,4,0
2018-02-01,Colorado Avalanche,4,Edmonton Oilers,3,1
2018-02-01,Philadelphia Flyers,3,New Jersey Devils,4,0
2018-02-01,Los Angeles Kings,0,Nashville Predators,5,0
2018-02-01,Toronto Maple Leafs,4,New York Rangers,0,0
2018-02-01,Anaheim Ducks,1,Ottawa Senators,2,1
2018-02-01,Chicago Blackhawks,2,Vancouver Canucks,4,0
2018-02-01,Vegas Golden Knights,3,Winnipeg Jets,2,1
2018-02-02,Detroit Red Wings,4,Carolina Hurricanes,1,0
2018-02-02,San Jose Sharks,3,Columbus Blue Jackets,1,0
2018-02-02,Vegas Golden Knights,2,Minnesota Wild,5,0
2018-02-02,Washington Capitals,4,Pittsburgh Penguins,7,0
2018-02-03,Toronto Maple Leafs,1,Boston Bruins,4,0
2018-02-03,St. Louis Blues,1,Buffalo Sabres,0,0
2018-02-03,Chicago Blackhawks,3,Calgary Flames,4,1
2018-02-03,Minnesota Wild,1,Dallas Stars,6,0
2018-02-03,Detroit Red Wings,2,Florida Panthers,3,0
2018-02-03,Arizona Coyotes,0,Los Angeles Kings,6,0
2018-02-03,Anaheim Ducks,2,Montreal Canadiens,5,0
2018-02-03,Pittsburgh Penguins,1,New Jersey Devils,3,0
2018-02-03,New York Rangers,2,Nashville Predators,5,0
2018-02-03,Columbus Blue Jackets,3,New York Islanders,4,0
2018-02-03,Ottawa Senators,4,Philadelphia Flyers,3,1
2018-02-03,Tampa Bay Lightning,4,Vancouver Canucks,2,0
2018-02-03,Colorado Avalanche,0,Winnipeg Jets,3,0
2018-02-04,San Jose Sharks,3,Carolina Hurricanes,1,0
2018-02-04,Ottawa Senators,1,Montreal Canadiens,4,0
2018-02-04,Vegas Golden Knights,4,Washington Capitals,3,0
2018-02-05,New York Rangers,1,Dallas Stars,2,0
2018-02-05,Tampa Bay Lightning,2,Edmonton Oilers,6,0
2018-02-05,Nashville Predators,5,New York Islanders,4,1
2018-02-05,Anaheim Ducks,4,Toronto Maple Leafs,7,0
2018-02-06,Anaheim Ducks,4,Buffalo Sabres,3,1
2018-02-06,Philadelphia Flyers,2,Carolina Hurricanes,1,1
2018-02-06,Washington Capitals,3,Columbus Blue Jackets,2,0
2018-02-06,Calgary Flames,3,Chicago Blackhawks,2,0
2018-02-06,San Jose Sharks,1,Colorado Avalanche,3,0
2018-02-06,Boston Bruins,3,Detroit Red Wings,2,0
2018-02-06,Vancouver Canucks,1,Florida Panthers,3,0
2018-02-06,New Jersey Devils,3,Ottawa Senators,5,0
2018-02-06,Vegas Golden Knights,4,Pittsburgh Penguins,5,0
2018-02-06,Minnesota Wild,6,St. Louis Blues,2,0
2018-02-06,Arizona Coyotes,3,Winnipeg Jets,4,0
2018-02-07,Edmonton Oilers,2,Los Angeles Kings,5,0
2018-02-07,Boston Bruins,6,New York Rangers,1,0
2018-02-07,Nashville Predators,2,Toronto Maple Leafs,3,1
2018-02-08,New York Islanders,3,Buffalo Sabres,4,0
2018-02-08,Dallas Stars,4,Chicago Blackhawks,2,0
2018-02-08,Arizona Coyotes,4,Minnesota Wild,3,1
2018-02-08,Calgary Flames,3,New Jersey Devils,2,0
2018-02-08,Nashville Predators,3,Ottawa Senators,4,1
2018-02-08,Montreal Canadiens,3,Philadelphia Flyers,5,0
2018-02-08,Vegas Golden Knights,5,San Jose Sharks,3,0
2018-02-08,Colorado Avalanche,1,St. Louis Blues,6,0
2018-02-08,Vancouver Canucks,2,Tampa Bay Lightning,5,0
2018-02-09,Edmonton Oilers,2,Anaheim Ducks,3,0
2018-02-09,Vancouver Canucks,1,Carolina Hurricanes,4,0
2018-02-09,Pittsburgh Penguins,3,Dallas Stars,4,1
2018-02-09,Los Angeles Kings,3,Florida Panthers,1,0
2018-02-09,Detroit Red Wings,6,New York Islanders,7,1
2018-02-09,Calgary Flames,3,New York Rangers,4,0
2018-02-09,St. Louis Blues,5,Winnipeg Jets,2,0
2018-02-09,Columbus Blue Jackets,2,Washington Capitals,4,0
2018-02-10,Philadelphia Flyers,4,Arizona Coyotes,3,1
2018-02-10,Buffalo Sabres,4,Boston Bruins,2,0
2018-02-10,Colorado Avalanche,1,Carolina Hurricanes,3,0
2018-02-10,New Jersey Devils,1,Columbus Blue Jackets,6,0
2018-02-10,Chicago Blackhawks,0,Minnesota Wild,3,0
2018-02-10,Nashville Predators,3,Montreal Canadiens,2,1
2018-02-10,Edmonton Oilers,4,San Jose Sharks,6,0
2018-02-10,Los Angeles Kings,3,Tampa Bay Lightning,4,0
2018-02-10,Ottawa Senators,3,Toronto Maple Leafs,6,0
2018-02-11,San Jose Sharks,3,Anaheim Ducks,2,1
2018-02-11,Colorado Avalanche,5,Buffalo Sabres,4,0
2018-02-11,Vancouver Canucks,6,Dallas Stars,0,0
2018-02-11,Boston Bruins,5,New Jersey Devils,3,0
2018-02-11,Calgary Flames,3,New York Islanders,2,0
2018-02-11,Pittsburgh Penguins,4,St. Louis Blues,1,0
2018-02-11,Philadelphia Flyers,4,Vegas Golden Knights,1,0
2018-02-11,New York Rangers,3,Winnipeg Jets,1,0
2018-02-11,Detroit Red Wings,5,Washington Capitals,4,1
2018-02-12,Chicago Blackhawks,1,Arizona Coyotes,6,0
2018-02-12,Florida Panthers,7,Edmonton Oilers,5,0
2018-02-12,Tampa Bay Lightning,3,Toronto Maple Leafs,4,0
2018-02-13,Calgary Flames,2,Boston Bruins,5,0
